image name,number of waste,Group
frame_00025_png_jpg.rf.1a95199d7497579777eb7a61b442fc5e.jpg,1.0,surface of the water
frame_00025_png_jpg.rf.4494751a664965e1199e1775475710f8.jpg,1.0,under the water
frame_00025_png_jpg.rf.2e7352cd7c945366ca379604e9f5ea60.jpg,1.0,under the water
frame_00025_png_jpg.rf.4aa7a50bba82fed4b64b49462e15b3a2.jpg,4.0,under the water
frame_00025_png_jpg.rf.74e6c16ee303d839330d9202a0ae7199.jpg,14.0,under the water
frame_00025_png_jpg.rf.b3c95a86ba6b72abfc037a18a8f73bc9.jpg,1.0,under the water
frame_00025_png_jpg.rf.9736d2a3c545a47f19795512dc7715a3.jpg,1.0,under the water
frame_00025_png_jpg.rf.d84c2b1cedb6997ffa81647252da8950.jpg,1.0,under the water
frame_00025_png_jpg.rf.972fac662c1623321f6db43f28b85d1e.jpg,1.0,under the water
frame_00050_png.rf.021bfeda8a40487b251cb1c5d01298c4.jpg,12.0,under the water
frame_00030_png.rf.7622628e5c15d4bc0f521a4b0d528e26.jpg,21.0,under the water
frame_00045_png.rf.f4e1478774ba484f71139c3d178f60ce.jpg,18.0,under the water
frame_00050_png.rf.42d4207489f7d7896e59b8fd1f01cd11.jpg,1.0,under the water
frame_00050_png.rf.509a2109c4f1efabe862908cb9f4998f.jpg,1.0,surface of the water
frame_00050_png.rf.69399b9703a7e43d2a51d2c06cc9e6c0.jpg,1.0,under the water
frame_00050_png_jpg.rf.5c613cea96f63973ef84a32246fc05bc.jpg,1.0,under the water
frame_00050_png_jpg.rf.3a4e8b7a8488a6ecb6f967f4db2445d5.jpg,1.0,under the water
frame_00050_png_jpg.rf.49c32bf9d4562265acc0882d949302d8.jpg,1.0,surface of the water
frame_00050_png_jpg.rf.5ccba5f1368aaad215202832af4384d0.jpg,2.0,under the water
frame_00050_png_jpg.rf.994e146a48c94b64b23d27b1e5038fbb.jpg,1.0,under the water
frame_00050_png_jpg.rf.649ce3227cd1987b34d6788931762ff0.jpg,1.0,surface of the water
frame_00050_png_jpg.rf.bb3bba0355e57370db8b0d455932f0ac.jpg,1.0,surface of the water
frame_00050_png_jpg.rf.c5e3f283424a6893ef1cc6176446c047.jpg,1.0,surface of the water
frame_00050_png_jpg.rf.c95a804d2084214db49ff03dd0696e95.jpg,2.0,under the water
frame_00050_png_jpg.rf.f468024f364dee4e23fa630824d7c27b.jpg,1.0,surface of the water
frame_00060_png.rf.42a611283478eeca7bf1b7ea127efd3b.jpg,16.0,under the water
frame_00060_png_jpg.rf.efe09b89b5eca0a13329e6fb90bee7af.jpg,2.0,under the water
frame_00060_png_jpg.rf.5b48b1f99f5ec48251f5c6670cb1bd26.jpg,1.0,under the water
frame_00075_png.rf.51e0489797c31fe95c2580efb86630bc.jpg,1.0,under the water
frame_00075_png.rf.94aa65f4f71a40852cbe896dea59be78.jpg,21.0,under the water
frame_00075_png.rf.fc04040e2ac6290f80f3661872dea891.jpg,1.0,surface of the water
frame_00075_png.rf.fffe83ecd85679233ac06fc36fff172a.jpg,1.0,under the water
frame_00075_png_jpg.rf.068a59a2cc7943ae76b061b3ae3ff35f.jpg,1.0,under the water
frame_00075_png_jpg.rf.10fdd8aa0a9117eaf182d7ee17cb48e1.jpg,1.0,surface of the water
frame_00075_png_jpg.rf.2d3bd4c057e135633c09f6c0f1a751f7.jpg,1.0,under the water
frame_00075_png_jpg.rf.6d2162cbafe560bf96e5658f945e7cd3.jpg,1.0,under the water
frame_00075_png_jpg.rf.7d66678c3b3f6ae8472100d201f3f81a.jpg,1.0,surface of the water
frame_00075_png_jpg.rf.9446f19a615869b4dc3c625485de3c70.jpg,1.0,under the water
frame_00075_png_jpg.rf.dcf4519c557f7a9594e04191a7b3a8ca.jpg,1.0,surface of the water
frame_00075_png_jpg.rf.fcc61e1fb58418f53338cd65b6aa353a.jpg,1.0,under the water
frame_00080_png_jpg.rf.69488663a2540d260e10d1f105a38c1a.jpg,1.0,under the water
frame_00080_png_jpg.rf.8d52f04970b1b44aa7dafef3ea11a618.jpg,1.0,under the water
frame_00090_png.rf.a9e763c11783a981020ef8b49ed53653.jpg,1.0,under the water
frame_00090_png.rf.c6c4f97ef836d282a76d8c0089281e78.jpg,1.0,surface of the water
frame_00090_png.rf.a103a2d192e5a1cf677bb885a5fd659c.jpg,14.0,under the water
frame_00090_png_jpg.rf.ebbee6b9892c144d8d60f5763d163b00.jpg,1.0,surface of the water
frame_00090_png_jpg.rf.48133ca132c8ff1113831dc33eada16c.jpg,1.0,under the water
frame_00090_png_jpg.rf.f6156ba9c4a5a10bb42e576b93ee6310.jpg,1.0,under the water
frame_00090_png_jpg.rf.f44ae1109b34e8e9c1ce303203d1583b.jpg,1.0,under the water
frame_00100_png.rf.e75e630696bddef13a3b7a1583dead49.jpg,1.0,under the water
frame_00100_png_jpg.rf.814a7e772038253a0538bdee06e64c9f.jpg,1.0,under the water
frame_00100_png_jpg.rf.b8778147c17282267bb6407052b8cab2.jpg,1.0,under the water
frame_00100_png_jpg.rf.890841ecdf893bec6b41cb6cfd5f63bc.jpg,1.0,under the water
frame_00100_png_jpg.rf.23f64a53d00d6d23e866e588a398ebbd.jpg,1.0,under the water
frame_00100_png_jpg.rf.4385e4831a89ccfb199ccf50b0d6e9fa.jpg,1.0,under the water
frame_00100_png.rf.17564c0801fdba86d430eda8ddac1d69.jpg,1.0,under the water
frame_00100_png_jpg.rf.6315749e98cfb1692172d9a9fd98a9a0.jpg,1.0,under the water
frame_00100_png_jpg.rf.a00b7e979aa9f58ccbd7a7e6f707bf57.jpg,1.0,under the water
frame_00100_png_jpg.rf.cb9d4492119559c5ffa08ee34cd2e55f.jpg,1.0,under the water
frame_00105_png_jpg.rf.6a4323cc7babfcb0d5e7bf80695ca2a2.jpg,1.0,under the water
frame_00105_png.rf.560996e4899c2d323782d6b175472da8.jpg,21.0,under the water
frame_00105_png_jpg.rf.145f3940100e68f2289540c7aa98740e.jpg,1.0,under the water
frame_00105_png_jpg.rf.985dfa2f0cea74e5b2e0721632f3e846.jpg,1.0,under the water
frame_00120_png_jpg.rf.b48609480931dd0a211b13e0f4e50a51.jpg,1.0,under the water
frame_00100_png_jpg.rf.d375785085f02b0390333934f9f960a6.jpg,1.0,under the water
frame_00100_png_jpg.rf.fe1ae7c7e3882c3b5f8042de2c08a853.jpg,2.0,under the water
frame_00120_png_jpg.rf.00fd11e766b74b7716aaf71f1b13353a.jpg,1.0,under the water
frame_00110_png_jpg.rf.52fe2b417d85b2ed6711677b8e7aaa6c.jpg,1.0,under the water
frame_00125_png.rf.06bab9e0655438fb96520e73bc943525.jpg,1.0,under the water
frame_00125_png.rf.472d3fd82296e2394884398f48de7f22.jpg,1.0,under the water
frame_00125_png.rf.543a3455500d4ba58e0222c39fc461dd.jpg,11.0,under the water
frame_00125_png.rf.b7239ac5f7664ca5ea4c1dea15d78465.jpg,1.0,under the water
frame_00125_png_jpg.rf.4130d93151a06dfdaac53f33c68c1b6a.jpg,1.0,under the water
frame_00125_png_jpg.rf.4d6e1b2e3159712708723cb42e93530d.jpg,1.0,under the water
frame_00125_png_jpg.rf.5eb2efa74a167e8c396b0e87c7088e0d.jpg,1.0,under the water
frame_00125_png_jpg.rf.45af9a4d65b2f3d97f147d384f3d2104.jpg,1.0,under the water
frame_00125_png_jpg.rf.50cd61b9806ee2bf722e0d29152eadfa.jpg,1.0,under the water
frame_00125_png_jpg.rf.d5a12e4301bfca2f7477779982c3fb74.jpg,1.0,under the water
frame_00125_png_jpg.rf.e46c8dd1e96c5a3bb1fb27713f6c8948.jpg,1.0,under the water
frame_00130_png_jpg.rf.4618fa3d8f9f309de482f2a112489e58.jpg,1.0,under the water
frame_00125_png_jpg.rf.fd3ff87fab3ac6dfae1d3cb83dd33541.jpg,11.0,under the water
frame_00130_png_jpg.rf.d3915b064bf6ec27454cc1174d64db59.jpg,1.0,under the water
frame_00150_png.rf.40a52c0d109c5dd995d3b3df489b4035.jpg,1.0,under the water
frame_00140_png_jpg.rf.bee2370033d0b69387aa1ad73f905f85.jpg,1.0,under the water
frame_00150_png.rf.55331d69bcb0b47cc88cd2c276e1f972.jpg,1.0,under the water
frame_00150_png.rf.54c45ff82dd854793532b9c3cc525fa1.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.24f26e348c83ea07b83a54172ba1e2bb.jpg,1.0,under the water
frame_00150_png.rf.909779710456e2db6cf6cc347f33d4d4.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.2a855a810c5e411906be9fbad7232e28.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.3092e755e51b3672daf17aee79ac87e4.jpg,1.0,under the water
frame_00150_png_jpg.rf.3890fe239cf6ea09f776ccb62b756221.jpg,1.0,under the water
frame_00150_png_jpg.rf.409e0079a433c370352bb83b0b0a9d8c.jpg,1.0,under the water
frame_00150_png_jpg.rf.4afe417d97c9ae3ff35740bd7c26346f.jpg,2.0,under the water
frame_00150_png_jpg.rf.5c3f4cee225a2558bda82bb963df2a82.jpg,1.0,under the water
frame_00150_png_jpg.rf.5faf746d3649231d6eff7839121e9df0.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.802e74c8bb7c56cfb2ea052dd3d0d65c.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.62e9b0f6e32240d3ec3b30c0f8923988.jpg,1.0,under the water
frame_00150_png_jpg.rf.9c62fe9726c8d59f32d7526945e06854.jpg,1.0,under the water
frame_00150_png_jpg.rf.8af9063f435258c033fb312379b54eae.jpg,1.0,surface of the water
frame_00150_png_jpg.rf.bb00ba3917a4b4e48dc3974887ca7a4d.jpg,1.0,under the water
frame_00150_png_jpg.rf.cf4af45c5be52840accbdb879d921920.jpg,1.0,under the water
frame_00150_png_jpg.rf.f8eb34d1eab86161ed29d53b9b436a71.jpg,1.0,under the water
frame_00160_png_jpg.rf.826019b0c09793a39faa7157d62556e9.jpg,1.0,under the water
frame_00170_png_jpg.rf.2524fcbc5117c99557b09ea583466250.jpg,1.0,under the water
frame_00170_png_jpg.rf.259892df82dc21f7134180a751ff0638.jpg,1.0,under the water
frame_00175_png.rf.100017a02b00b7ace76c5a539b32a7bd.jpg,1.0,under the water
frame_00175_png.rf.685437949976c54eb89fd9dec16101c6.jpg,25.0,under the water
frame_00175_png.rf.66aee6c0953948b688f5fa03271a3dc5.jpg,1.0,under the water
frame_00175_png.rf.297c00720333ad01615a04014a3f0ca9.jpg,1.0,under the water
frame_00175_png_jpg.rf.0bd7601d86543b170e34dad56ecd8d5b.jpg,1.0,under the water
frame_00175_png_jpg.rf.15f7639f7fe2520cc01ad4641f428f53.jpg,1.0,surface of the water
frame_00175_png_jpg.rf.4dd7568709e052ea832a6462483a3853.jpg,1.0,under the water
frame_00175_png_jpg.rf.7547e3103234aa7eb9ce16eac6d6a1e9.jpg,25.0,under the water
frame_00175_png_jpg.rf.822261384fbccd5992a2dc7d683fc6a8.jpg,1.0,under the water
frame_00175_png_jpg.rf.856ed76092c2ba0323e41bf5a65e64c8.jpg,1.0,under the water
frame_00175_png_jpg.rf.c18563c4456255e531ccb8c38566712a.jpg,1.0,under the water
frame_00175_png_jpg.rf.96a40d22e27a56a99c69607fc295207c.jpg,1.0,under the water
frame_00180_png_jpg.rf.884561c4590d90a3bed14698fc5e0151.jpg,1.0,surface of the water
frame_00175_png_jpg.rf.c9641b8ba5c390ef2bb9c8cb033cbe1a.jpg,1.0,under the water
frame_00175_png_jpg.rf.e59c0357e54792e98abced46cd06751d.jpg,1.0,under the water
frame_00195_png_jpg.rf.de8a7c2136c63372c2fa4f279c43351c.jpg,1.0,under the water
frame_00200_png.rf.5ac81b8ecee314c689b0b0b7365b73de.jpg,1.0,under the water
frame_00200_png.rf.81a2218c064f1e0891cd781b3c93fd4c.jpg,21.0,under the water
frame_00200_png.rf.c60db7281403267979c3e409276cc92e.jpg,1.0,surface of the water
frame_00200_png.rf.fbdcc2b605e30e27b7c2417c6b89debb.jpg,1.0,surface of the water
frame_00200_png.rf.fdf6d082113f0a7b267f683b483abfd0.jpg,1.0,under the water
frame_00200_png_jpg.rf.26dde37dfb69fbb1d9e0a527e19a7877.jpg,1.0,surface of the water
frame_00200_png_jpg.rf.55f3cf27b0249829ef78d9efd3aec611.jpg,1.0,surface of the water
frame_00200_png_jpg.rf.6ce56f9bee04cc69de8f21d1ce097db4.jpg,2.0,under the water
frame_00200_png_jpg.rf.9009be73f9d2c60d0afdb2c97ab994d9.jpg,1.0,under the water
frame_00200_png_jpg.rf.dc2150eb25fdcaf6bc8873101a6345d8.jpg,1.0,under the water
frame_00200_png_jpg.rf.b45abbb9a9827e1f29ffd4cb3b9a6e86.jpg,1.0,surface of the water
frame_00200_png_jpg.rf.babc22d108ddd1e165e163e246cccbd3.jpg,1.0,under the water
frame_00200_png_jpg.rf.93f7a7c5082b7f9b43e08b899d9eb7a5.jpg,1.0,surface of the water
frame_00200_png_jpg.rf.e2d096b46d303047e97ffc16601fb866.jpg,21.0,under the water
frame_00200_png_jpg.rf.ed021b5f4c538dc322b9b7aa7b9c794f.jpg,1.0,under the water
frame_00225_png.rf.1919a9192afa6aa2b6cdc18ea2a1f049.jpg,1.0,surface of the water
frame_00225_png.rf.4e5a2ff26fcf405b09683083bd5fa2b9.jpg,1.0,under the water
frame_00225_png.rf.635f420889deaa4be2cf5c6bc0461744.jpg,1.0,surface of the water
frame_00225_png.rf.6c5811ce865dba3d71316907ef1cdff5.jpg,1.0,under the water
frame_00225_png.rf.f8705e36474cc717fd707ac9b3fed0ae.jpg,1.0,under the water
frame_00225_png_jpg.rf.543a8204d428c6b5589a792014d0367d.jpg,1.0,under the water
frame_00225_png_jpg.rf.2f123add1b1ea043393b173bbd460d55.jpg,1.0,under the water
frame_00225_png_jpg.rf.427bc60830662d151926fa6264d31d0c.jpg,1.0,under the water
frame_00225_png_jpg.rf.64e5601ed12205e7c9d36466c3dfb085.jpg,1.0,under the water
frame_00225_png_jpg.rf.57fe08ac9a30e605536711d1addc1e08.jpg,1.0,under the water
frame_00225_png_jpg.rf.8dab0e575751fee6039a1ec6d6cefe72.jpg,1.0,surface of the water
frame_00225_png_jpg.rf.9bc5e7a012a98be82a762b2e2ae63968.jpg,1.0,under the water
frame_00225_png_jpg.rf.a192821bb7ad3e62bdb48ecf27aea313.jpg,1.0,under the water
frame_00225_png_jpg.rf.b6b08a4a93c2e089d090f831ae4d4b2e.jpg,1.0,under the water
frame_00250_png.rf.010317b3267d07f5dff11b3ecbf2256a.jpg,1.0,surface of the water
frame_00250_png.rf.cd28eea7ac40340f0fd2793c2c33a907.jpg,1.0,under the water
frame_00250_png_jpg.rf.040fc38d0f319ddd499998e51709fa5b.jpg,1.0,surface of the water
frame_00250_png_jpg.rf.379cc70f4afc4ec0a4097f17c35c052f.jpg,1.0,under the water
frame_00250_png_jpg.rf.0d2776a5e7954983fe74f4ba133f53a5.jpg,1.0,surface of the water
frame_00250_png_jpg.rf.6f385e2f5deb5ace8c9eb94582d28b15.jpg,1.0,surface of the water
frame_00250_png_jpg.rf.54035cef01bae20db0d6746a9a305c95.jpg,1.0,surface of the water
frame_00250_png_jpg.rf.b75985e078b18811d31c45d75fce5644.jpg,1.0,under the water
frame_00250_png_jpg.rf.bf6ed71dcbae4bea238cbd3d41b44dee.jpg,1.0,under the water
frame_00250_png_jpg.rf.de250830eaa4357bfeaee2e9e534e9d2.jpg,1.0,under the water
frame_00250_png_jpg.rf.f191800822316d1bdfd4b56efa4b39bb.jpg,1.0,under the water
frame_00255_png.rf.34865b1fab2e4dc29d5adb5e7ed9633b.jpg,36.0,under the water
frame_00275_png_jpg.rf.03aa7f0488ec63f7bfd8d4c4a74a7416.jpg,1.0,under the water
frame_00275_png_jpg.rf.3f3b1f3406cbf369dfbedae57278b917.jpg,1.0,under the water
frame_00270_png_jpg.rf.42326304a11aefab5e2ef0c7b08a4277.jpg,1.0,under the water
frame_00275_png.rf.9f43eac1cd7d1b9143cf3740b91c7c3a.jpg,1.0,surface of the water
frame_00275_png_jpg.rf.41bef997ec8e2c88fa1eb677639eec7e.jpg,1.0,under the water
frame_00275_png_jpg.rf.86ba07c22a6860ade8b977726a01ff34.jpg,1.0,under the water
frame_00275_png_jpg.rf.8cec69f3f1d436699d3778ecc01897ae.jpg,1.0,surface of the water
frame_00275_png_jpg.rf.b1d4625e163930500c62be004805c8f2.jpg,1.0,under the water
frame_00275_png_jpg.rf.ff13a425ea81b039866e3aaa7297d8b8.jpg,1.0,under the water
frame_00275_png_jpg.rf.f1df4d37ad9bd6cc2c5b4b82a97449e3.jpg,1.0,under the water
frame_00285_png.rf.31616ab02fdf4c49ce2e3bf3ea272b01.jpg,1.0,under the water
frame_00285_png.rf.3867d3f74685d9c4a1b7d76a96b29a2c.jpg,1.0,under the water
frame_00285_png_jpg.rf.204e493d3f216a621d769e76c9d2e7ff.jpg,1.0,under the water
frame_00285_png_jpg.rf.15747d1ed5c9474340a1d47be492bc34.jpg,1.0,under the water
frame_00285_png_jpg.rf.d3246ecae61e53f0a0375bce81fb0336.jpg,1.0,under the water
frame_00300_png.rf.443946f0e2f8ea6817f62c3f40ca58ff.jpg,1.0,under the water
frame_00300_png.rf.bc307b2c61c3cd3371075ae32959f39e.jpg,1.0,under the water
frame_00300_png_jpg.rf.20a1b515e98cccbb9a36bdb1a1517332.jpg,1.0,under the water
frame_00300_png_jpg.rf.1bf7cdbefb9010fe2f3653c658db3ef4.jpg,2.0,under the water
frame_00300_png_jpg.rf.2a118f0d09326fd0b6a38b9c94030013.jpg,1.0,under the water
frame_00300_png_jpg.rf.6a717f85473dfa4cb5d0f544b030f786.jpg,1.0,under the water
frame_00300_png_jpg.rf.8cde7f03b36098a3f78911c4048f581e.jpg,1.0,under the water
frame_00300_png_jpg.rf.f1c287453e60bb60e848799670931688.jpg,1.0,under the water
frame_00300_png_jpg.rf.da24d3f5fd1ff32639085fb31bc72c1a.jpg,1.0,under the water
frame_00315_png.rf.f52133fab41415d44c6900f2faf70eb4.jpg,1.0,under the water
frame_00315_png.rf.38966bd4c482929310a332c98da2bfc8.jpg,1.0,under the water
frame_00315_png_jpg.rf.45591c375fa77649280c7c6902fea1cf.jpg,1.0,under the water
frame_00315_png_jpg.rf.5874413c870bed1102f0b86be83abfc1.jpg,1.0,under the water
frame_00315_png_jpg.rf.c3e25e11b578c31121cebc25f61a4b89.jpg,1.0,under the water
frame_00325_png.rf.15fef674e7d0bf0193b1214646923703.jpg,1.0,under the water
frame_00325_png_jpg.rf.4b1ca6c125b2c4f76a3b084cba1056e3.jpg,1.0,under the water
frame_00325_png_jpg.rf.753c611170132cb4082b0f1a67a1729f.jpg,2.0,under the water
frame_00325_png_jpg.rf.cb01d9a496720e57768da11bba8aab4a.jpg,1.0,under the water
frame_00325_png_jpg.rf.f1afa6b2f36a1161d7dbd86fca5a6991.jpg,1.0,under the water
frame_00330_png.rf.431235bb53651b1c29cdb1bfe1db8e64.jpg,1.0,surface of the water
frame_00330_png.rf.ac1546447f2c67f5f5f14042e85d6d4e.jpg,1.0,under the water
frame_00330_png.rf.e12c44e0ed23ded55e6a60213b0840d4.jpg,1.0,under the water
frame_00330_png_jpg.rf.bee0f7225c6cc240abfa5a38621291dc.jpg,1.0,under the water
frame_00330_png_jpg.rf.c7e370d4488647701a2ab30aa087af28.jpg,1.0,surface of the water
frame_00330_png_jpg.rf.b99df171099893e6f88b549b70692cbd.jpg,1.0,surface of the water
frame_00330_png_jpg.rf.c53e3e5c4f36659a47822ab47d484e6e.jpg,1.0,under the water
frame_00350_png_jpg.rf.2750ba3cef2648b24ec7d5ebd1bc1bd8.jpg,1.0,under the water
frame_00330_png_jpg.rf.fc4b71dbd136bb0a9b7e2cbd61eb0840.jpg,1.0,under the water
frame_00350_png_jpg.rf.3ced60b729743770170bafa9806b03e2.jpg,1.0,under the water
frame_00350_png_jpg.rf.46f1db9dff9102287f4473b2efda143c.jpg,1.0,under the water
frame_00350_png_jpg.rf.5c15a7817ec06440f0fdd7513afa9a99.jpg,1.0,surface of the water
frame_00350_png_jpg.rf.90797ef3bc07de029d9e4e1c23fe8fcb.jpg,1.0,surface of the water
frame_00350_png_jpg.rf.ac507e884604d25092b262f14a4f945f.jpg,1.0,under the water
frame_00375_png.rf.026651a18dceb01691a7faff0d225164.jpg,1.0,under the water
frame_00350_png_jpg.rf.fb42fd30176e78309592faa2e9efb2b1.jpg,2.0,under the water
frame_00375_png.rf.5e3223be8ca93ce743a03ff74d99c452.jpg,1.0,under the water
frame_00375_png.rf.78a0db0b3cc4a0cef39005b83bfc7829.jpg,1.0,under the water
frame_00375_png.rf.de1bee0d92d55fc4093470b67cd3cc8e.jpg,4.0,under the water
frame_00375_png_jpg.rf.005aeaed38842c5236e007a022aa155f.jpg,1.0,under the water
frame_00375_png_jpg.rf.1058988af137ee46cfc1a160a9d103e3.jpg,1.0,under the water
frame_00375_png_jpg.rf.12fc7fcbe60c3378893026da75687c69.jpg,1.0,under the water
frame_00375_png_jpg.rf.23f32b6085aa9654694b359f66994db5.jpg,1.0,under the water
frame_00375_png_jpg.rf.569ef47f1db062cf116e27ce05a41a6a.jpg,1.0,under the water
frame_00375_png_jpg.rf.3c5440bfbfa3c2aac154ac247c61a221.jpg,1.0,under the water
frame_00375_png_jpg.rf.99f53c3a6594d1f38b21c4fad0d1c990.jpg,1.0,under the water
frame_00375_png_jpg.rf.ada0b555eff15de89c6de349225ead2f.jpg,1.0,under the water
frame_00400_png.rf.74b5153d59be6f979c7155127f4b9b98.jpg,1.0,under the water
frame_00375_png_jpg.rf.ee07b10b3ed41feab20c854aa8be2ef5.jpg,2.0,under the water
frame_00390_png.rf.ea0dea9d673864943bc0e795692de179.jpg,15.0,under the water
frame_00400_png.rf.7c92e7fc516a6b1ff0662b78f6392a91.jpg,1.0,under the water
frame_00400_png.rf.83d91b76d6b84c5828fed3f2d3d17327.jpg,1.0,under the water
frame_00400_png.rf.e2319ba521cf651c86fe730c9e9abdd7.jpg,9.0,under the water
frame_00400_png_jpg.rf.071735e0074e9e46dd556c552d4794a6.jpg,1.0,under the water
frame_00400_png_jpg.rf.30a601c8e65ecb507dd3185941d3d15f.jpg,9.0,under the water
frame_00400_png_jpg.rf.3401112d0b23fd623f5cc0f3a4a4d8b7.jpg,2.0,under the water
frame_00400_png_jpg.rf.5efd8acdd9891cd8ebbb4bdf3dc264f3.jpg,1.0,surface of the water
frame_00400_png_jpg.rf.63ea745731995ac33ef431eb5acbadf0.jpg,1.0,under the water
frame_00400_png_jpg.rf.4ad8b1a94367deedd0720f80f97edf18.jpg,1.0,under the water
frame_00400_png_jpg.rf.56ef72e6ec040753d0a63cf8bdac8e39.jpg,1.0,under the water
frame_00400_png_jpg.rf.72d388542c4addc68c2f63754e6119b6.jpg,1.0,under the water
frame_00400_png_jpg.rf.9fc20b998802bb83e076fe72fc94d7ae.jpg,1.0,under the water
frame_00400_png_jpg.rf.c5e3b487b4819b1b24464ca683d54790.jpg,1.0,under the water
frame_00400_png_jpg.rf.f700bab1394aa173c2da516fb493fbb3.jpg,1.0,under the water
frame_00400_png_jpg.rf.f92d5d3941afeab43327ceaeb22db677.jpg,1.0,under the water
frame_00400_png_jpg.rf.f9c908456772167f563a851491d7569a.jpg,1.0,under the water
frame_00420_png_jpg.rf.60df7437d79ab0d821cd01550985b66e.jpg,1.0,under the water
frame_00420_png_jpg.rf.80a5f2b387526351b021331f66db6271.jpg,1.0,surface of the water
frame_00420_png_jpg.rf.8eed7abf28c22e13887131b7ff3bd897.jpg,1.0,under the water
frame_00420_png.rf.0c4bae67e8f0e3f0d453e2b9a32ecada.jpg,1.0,under the water
frame_00420_png_jpg.rf.e858adf103d9a8b764e22b3a630ea1b1.jpg,1.0,surface of the water
frame_00425_png.rf.550c13ad9bff4d070d8c640211cc92f2.jpg,1.0,under the water
frame_00425_png.rf.08496a7533ab1c8ebfc11d47597aef8f.jpg,1.0,under the water
frame_00425_png.rf.5ad74ceb1e94e1b986b295483e1bddf7.jpg,1.0,under the water
frame_00425_png.rf.54d4130da3f82eca3c4ef6ed34df7acd.jpg,1.0,under the water
frame_00425_png_jpg.rf.0536f061b6010178f1cb505725449ef2.jpg,1.0,surface of the water
frame_00425_png_jpg.rf.07053098289b4e5b92bf66d719eed04f.jpg,1.0,under the water
frame_00425_png.rf.aa6ea97587e30030b71c003f97786447.jpg,1.0,surface of the water
frame_00425_png_jpg.rf.0d6cff75e1e9fd2e17da2678e480904c.jpg,1.0,under the water
frame_00425_png_jpg.rf.2771b5f8c18ff82342ecb45565ba411c.jpg,1.0,surface of the water
frame_00425_png_jpg.rf.29b2f398245ca524d294dfe4d748cd77.jpg,1.0,under the water
frame_00425_png_jpg.rf.43e3a9753a86076bdc906d42c70e5d1e.jpg,2.0,under the water
frame_00425_png_jpg.rf.67ba86b22363ca5d04ad4857b8eff1b0.jpg,1.0,under the water
frame_00425_png_jpg.rf.4e4a0338bdfc90d1594c42f60d1b280d.jpg,1.0,under the water
frame_00425_png_jpg.rf.70c1b06ca73ec494999944e1dec3a046.jpg,1.0,under the water
frame_00425_png_jpg.rf.7b4e80f37f0d3d429854d4be5818d87f.jpg,1.0,under the water
frame_00425_png_jpg.rf.84c2f37efd99281c0d99fb1771510bdb.jpg,1.0,under the water
frame_00425_png_jpg.rf.d340a0abc3adc3f249015990b3772853.jpg,1.0,under the water
frame_00435_png.rf.e242e657f5c437a066af9dbf83d422f1.jpg,1.0,surface of the water
frame_00435_png_jpg.rf.e1a6ad6495fd8bf9badda0973081dc74.jpg,1.0,surface of the water
frame_00450_png.rf.969ed83516c9b44e0e37abc6a02fdea6.jpg,1.0,under the water
frame_00450_png.rf.e828cec1abcc641896ea8e1248fe70a3.jpg,1.0,under the water
frame_00450_png_jpg.rf.0755fe79047a7e640e241ced59563963.jpg,1.0,under the water
frame_00450_png_jpg.rf.39716ccc575f5e38fcb92256f2d07d12.jpg,1.0,under the water
frame_00450_png_jpg.rf.7d79e8d524e3c8164b95caa41315936a.jpg,1.0,under the water
frame_00450_png_jpg.rf.9b9cc4f7328fca84632906b1505e6fff.jpg,1.0,under the water
frame_00450_png_jpg.rf.d1e25ae6ecc3be8ef09205f09d5e7b42.jpg,1.0,under the water
frame_00475_png.rf.24d50aa1b3423bdf974307d615be91ca.jpg,1.0,under the water
frame_00475_png.rf.9567150aeac81231bbe93b46a2b2a3bc.jpg,1.0,under the water
frame_00475_png.rf.bb20ea177d1d5f399d604227472c8cc0.jpg,1.0,under the water
frame_00475_png.rf.d1d011c9da6febd05d6c2ace6f5dad88.jpg,1.0,surface of the water
frame_00475_png_jpg.rf.195b4b98b202b0d4e5ae407a4d4146ed.jpg,1.0,under the water
frame_00475_png_jpg.rf.8869b5b353a609828616939575f29076.jpg,2.0,under the water
frame_00475_png_jpg.rf.b7ce4cbfdb3b8dbc80a52c8d7b679b5f.jpg,1.0,surface of the water
frame_00475_png_jpg.rf.be63d494b774e7e9676c86b962c79ae4.jpg,1.0,under the water
frame_00475_png_jpg.rf.c18b447b176996d2ea07a26c8cd57c30.jpg,1.0,under the water
frame_00475_png_jpg.rf.ca15a1a3850aadb14b835a8bce2543bf.jpg,1.0,under the water
frame_00475_png_jpg.rf.cdcbaad1825f993adb48fe3b481babc9.jpg,1.0,under the water
frame_00475_png_jpg.rf.e058c36efee3ec88dfa31b1423426ce5.jpg,1.0,under the water
frame_00475_png_jpg.rf.e9d66262a828cbe7cebb77d3e3b7773a.jpg,1.0,under the water
frame_00475_png_jpg.rf.ff5a1021635dca92c6763411e2329d45.jpg,1.0,under the water
frame_00500_png.rf.2b1a6943483cba7a6b1da4c27b51a493.jpg,1.0,under the water
frame_00500_png.rf.925def4bf70a7c66ce6ae2abbf0d9220.jpg,1.0,under the water
